"id"|"paymentDue"|"amount"|"name"|"address"|"consumption"|"avgConsumption"|"last"
20786|"21-07-2022"|112948.73|"Auria Foster"|"Av 123 No 241 53"|19.209|22.08|"25,685 14,83 25,712"
20872|"16-07-2022"|76536.97|"Marcie Thornley"|"Av 282 No 241 10"|12.203|14.06|"8,198 17,174 16,799"
20225|"20-08-2022"|29392.818|"Casie Blagburn"|"Av 842 No 241 57"|12.497|22.34|"18,125 24,245 24,645"
20145|"30-08-2022"|25321.633|"Beale Tinto"|"St 242 No 758 55"|16.149|21.41|"27,771 16,294 20,153"
20346|"20-08-2022"|19472.125|"Angus Wrankling"|"St 242 No 558 57"|8.279|19.14|"18,187 22,732 16,507"
20868|"16-07-2022"|182426.81|"Billy Karlolczak"|"Av 372 No 243 94"|29.086|16.18|"25,45 15,095 8,004"
20570|"31-07-2022"|56859.453|"Emily Corrison"|"Av 592 No 243 35"|14.505|15.27|"16,405 15,332 14,073"
20610|"31-07-2022"|77792.2|"Arlan Paxton"|"St 243 No 949 23"|19.845|19.57|"12,29 28,29 18,121"
20125|"30-08-2022"|22863.008|"Susanne Peete"|"Av 551 No 245 12"|14.581|18.67|"18,507 29,593 7,915"
20526|"31-07-2022"|68176.47|"Hildagard McAuliffe"|"St 246 No 452 04"|17.392|19.17|"11,095 26,47 19,938"
20058|"30-08-2022"|16862.271|"Aloisia Gautrey"|"St 246 No 200 72"|10.754|23.7|"22,34 23,91 24,863"
20198|"20-08-2022"|26003.602|"Tammy Tippell"|"Av 830 No 248 89"|11.056|15.8|"21,53 15,559 10,321"
20164|"30-08-2022"|18381.664|"Rockey Ragborne"|"Av 806 No 248 22"|11.723|14.47|"18,064 13,442 11,913"
20576|"31-07-2022"|111621.72|"Ginnifer Riccardi"|"Av 274 No 249 65"|28.475|18.85|"13,003 24,915 18,637"
20444|"10-08-2022"|63526.844|"Micheil Shimwall"|"St 249 No 752 63"|18.521|19.47|"19,033 11,465 27,917"
20580|"31-07-2022"|86961.055|"Georgeta Cudby"|"St 252 No 935 91"|22.184|13.49|"19,438 11,906 9,137"
20419|"10-08-2022"|28136.207|"Ortensia Willgress"|"St 253 No 199 59"|8.203|18.56|"13,583 14,113 27,974"
20618|"31-07-2022"|56004.9|"Berte Constance"|"St 253 No 911 84"|14.287|9.38|"7,183 11,933 9,028"
20917|"16-07-2022"|81579.64|"Kellen Lean"|"Av 784 No 254 49"|13.007|15.92|"12,868 5,364 29,536"
20846|"16-07-2022"|98808.77|"Kass Kenefick"|"St 254 No 081 28"|15.754|11.37|"5,949 21,929 6,229"
20084|"30-08-2022"|35557.535|"Ardis Bradock"|"St 255 No 169 30"|22.677|21.3|"9,764 26,332 27,813"
20182|"20-08-2022"|39633.383|"Philly Renals"|"Av 676 No 256 80"|16.851|12.09|"10,715 18,806 6,755"
20739|"21-07-2022"|85048.17|"Axel Lenin"|"St 257 No 604 55"|14.464|16.6|"22,36 12,209 15,218"
20050|"30-08-2022"|8359.008|"Merrie Dufour"|"Av 069 No 258 35"|5.331|9.86|"12,353 6,043 11,179"
20063|"30-08-2022"|24724.225|"Dukey Prendergast"|"Av 193 No 259 77"|15.768|15.97|"15,793 9,075 23,05"
20045|"30-08-2022"|45721.312|"Adlai Perview"|"Av 416 No 259 92"|29.159|22.06|"25,332 14,389 26,444"
20087|"30-08-2022"|30173.023|"Abdel Kendle"|"Av 969 No 260 52"|19.243|18.22|"20,57 28,305 5,776"
20964|"16-07-2022"|89582.69|"Claudine Hasser"|"Av 604 No 260 25"|14.283|16.82|"8,405 19,852 22,203"
20983|"16-07-2022"|139752.27|"Kylie Kalf"|"St 263 No 882 02"|22.282|27.39|"24,737 27,768 29,678"
20587|"31-07-2022"|107521.41|"Jaquelin Rysom"|"Av 937 No 263 30"|27.429|22.03|"24,543 20,185 21,348"
20609|"31-07-2022"|64903.273|"Matthaeus Krysztofiak"|"Av 975 No 264 28"|16.557|20.74|"26,599 22,331 13,301"
20312|"20-08-2022"|52559.92|"Rafferty Drewett"|"Av 237 No 264 25"|22.347|20.46|"9,961 29,728 21,687"
20344|"20-08-2022"|31984.713|"Raffarty Trouncer"|"Av 030 No 264 54"|13.599|22.73|"25,252 26,823 16,114"
20832|"21-07-2022"|80638.18|"Templeton Aronowicz"|"Av 519 No 266 88"|13.714|18.7|"24,121 23,518 8,474"
21000|"16-07-2022"|152195.86|"Katee Imeson"|"Av 180 No 267 15"|24.266|28.52|"28,56 28,239 28,775"
20468|"10-08-2022"|21193.908|"Filippo Riall"|"Av 497 No 267 09"|6.179|21.41|"17,871 23,191 23,181"
20311|"20-08-2022"|27798.17|"Tadeas De Dei"|"St 268 No 271 55"|11.819|22.46|"25,381 19,924 22,088"
20719|"21-07-2022"|136404.02|"Lanita Damiata"|"Av 743 No 271 39"|23.198|23.62|"26,828 18,862 25,167"
20241|"20-08-2022"|14946.896|"Shurlocke Jansema"|"Av 293 No 272 44"|6.355|19.0|"16,497 14,054 26,438"
20746|"21-07-2022"|176299.73|"Dori Harkins"|"Av 655 No 273 07"|29.983|13.7|"16,813 12,934 11,363"
20897|"16-07-2022"|183179.45|"Nikolaos Jedrychowski"|"Av 821 No 274 36"|29.206|11.91|"6,695 5,519 23,522"
20575|"31-07-2022"|108881.64|"Olav Jennery"|"Av 631 No 276 71"|27.776|19.28|"12,269 23,697 21,881"
20781|"21-07-2022"|125725.945|"Paul MacLeod"|"Av 127 No 276 09"|21.382|18.34|"11,652 17,431 25,95"
20043|"30-08-2022"|25432.96|"Chev Minogue"|"Av 006 No 276 42"|16.22|17.16|"9,499 25,33 16,637"
20577|"31-07-2022"|108054.52|"My Pedro"|"Av 539 No 279 46"|27.565|10.97|"10,035 5,544 17,341"
20622|"31-07-2022"|110884.76|"Siffre Davidow"|"St 281 No 493 51"|28.287|19.44|"19,702 27,251 11,355"
20130|"30-08-2022"|40499.87|"Cathie Mosten"|"Av 554 No 281 72"|25.829|11.1|"13,852 8,09 11,353"
20347|"20-08-2022"|31384.955|"Maxine Aleso"|"St 283 No 500 06"|13.344|17.81|"17,935 27,766 7,732"
20131|"30-08-2022"|7935.648|"Calypso Constant"|"St 283 No 910 85"|5.061|17.44|"7,745 22,635 21,935"
20939|"16-07-2022"|187626.28|"Eadie Blenkhorn"|"St 284 No 150 30"|29.915|23.11|"27,618 11,877 29,832"
20393|"10-08-2022"|98752.84|"Maxine Collington"|"St 285 No 456 50"|28.791|17.38|"29,431 10,186 12,521"
20606|"31-07-2022"|54617.22|"Ulrikaumeko McCrone"|"Av 816 No 285 08"|13.933|23.48|"14,586 28,195 27,656"
20121|"30-08-2022"|16156.672|"Daphene Molfino"|"Av 463 No 287 39"|10.304|13.63|"15,036 14,566 11,282"
20588|"31-07-2022"|91786.56|"Rosaline Trundler"|"St 290 No 861 15"|23.415|16.62|"27,273 8,817 13,769"
20392|"10-08-2022"|57634.12|"Stefanie Pettingill"|"St 291 No 352 71"|16.803|16.97|"23,979 18,122 8,808"
20042|"30-08-2022"|35196.895|"Nanny Learmouth"|"Av 208 No 295 17"|22.447|19.72|"25,26 16,441 17,458"
20316|"20-08-2022"|66796.516|"Tiffie Caen"|"St 297 No 702 39"|28.4|15.7|"28,396 7,143 11,554"
20848|"16-07-2022"|142286.14|"Vin Kynge"|"Av 140 No 298 58"|22.686|22.59|"20,484 21,482 25,803"
20496|"10-08-2022"|34886.43|"Gardy McNabb"|"St 299 No 203 74"|10.171|8.31|"7,993 10,056 6,866"
20540|"31-07-2022"|60254.168|"Addi Duddridge"|"St 300 No 579 59"|15.371|24.71|"26,297 29,881 17,954"
20181|"20-08-2022"|13140.568|"Carmella Romao"|"St 301 No 481 21"|5.587|17.84|"20,862 20,87 11,781"
20250|"20-08-2022"|59263.094|"Wendye Coram"|"Av 574 No 303 44"|25.197|14.93|"26,895 12,745 5,152"
20758|"21-07-2022"|126049.34|"Odelle Melluish"|"Av 981 No 304 17"|21.437|15.15|"14,519 11,461 19,482"
20647|"31-07-2022"|96110.31|"Franni Domone"|"Av 234 No 304 64"|24.518|16.13|"5,422 27,24 15,719"
20752|"21-07-2022"|64233.01|"Cyndi Boshere"|"Av 061 No 304 30"|10.924|14.06|"10,349 24,883 6,962"
20369|"10-08-2022"|82271.74|"Dalt Dybald"|"Av 121 No 305 81"|23.986|18.46|"19,572 11,9 23,903"
20194|"20-08-2022"|58729.19|"Quintana Flannery"|"Av 493 No 306 84"|24.97|19.38|"21,143 18,326 18,656"
20667|"31-07-2022"|40223.016|"Gladys Godball"|"St 307 No 338 64"|10.261|26.3|"24,86 28,946 25,104"
20836|"21-07-2022"|75640.19|"Elianora Josupeit"|"Av 454 No 307 96"|12.864|20.03|"15,244 29,382 15,476"
20389|"10-08-2022"|55486.95|"Jacquette Llewelly"|"Av 957 No 310 28"|16.177|18.08|"20,966 6,066 27,205"
20340|"20-08-2022"|13389.879|"Shannah Goodricke"|"St 310 No 684 38"|5.693|25.49|"29,083 21,477 25,913"
20293|"20-08-2022"|52216.53|"Valdemar Kemery"|"Av 037 No 310 78"|22.201|12.25|"8,785 18,723 9,25"
20100|"30-08-2022"|13053.6|"Karel Beert"|"Av 509 No 311 78"|8.325|17.26|"28,089 9,518 14,166"
20439|"10-08-2022"|31785.717|"Fania Burton"|"Av 726 No 311 67"|9.267|14.65|"26,292 7,732 9,937"
20578|"31-07-2022"|76816.125|"Simeon Swedeland"|"Av 225 No 312 35"|19.596|19.87|"29,142 17,299 13,181"
20830|"21-07-2022"|97278.555|"Chrisse Ondrich"|"Av 480 No 313 07"|16.544|13.77|"16,32 6,611 18,391"
20450|"10-08-2022"|94509.945|"Glenn Biermatowicz"|"St 314 No 646 35"|27.554|11.66|"14,137 7,83 13,009"
20614|"31-07-2022"|66459.51|"Osmund Manz"|"St 315 No 224 25"|16.954|11.78|"9,462 13,649 12,238"
20732|"21-07-2022"|55048.465|"Carola Edgeson"|"St 315 No 441 33"|9.362|16.15|"9,51 14,408 24,542"
20713|"21-07-2022"|116323.84|"Cammie Shakesbye"|"St 315 No 550 93"|19.783|11.82|"11,07 18,445 5,958"
20793|"21-07-2022"|148428.6|"Tasha Torrejon"|"St 316 No 823 42"|25.243|16.32|"16,691 19,82 12,434"
20138|"30-08-2022"|27146.783|"Clementine Emmer"|"Av 179 No 316 90"|17.313|17.34|"25,167 21,034 5,811"
20840|"21-07-2022"|35920.86|"Rebekkah Belhomme"|"Av 629 No 317 25"|6.109|16.79|"22,28 18,896 9,187"
20530|"31-07-2022"|73076.45|"Sax Blagdon"|"St 317 No 697 92"|18.642|10.58|"5,604 18,565 7,581"
20885|"16-07-2022"|136722.89|"Rhonda Kubista"|"Av 874 No 318 50"|21.799|19.62|"21,342 21,831 15,695"
20850|"16-07-2022"|127986.02|"Darill Wedderburn"|"Av 764 No 318 80"|20.406|23.35|"27,639 13,873 28,533"
20788|"21-07-2022"|168397.03|"Hanna Sabater"|"Av 643 No 318 42"|28.639|22.67|"17,036 29,636 21,34"
20815|"21-07-2022"|50062.234|"Cheslie Payne"|"St 318 No 619 61"|8.514|17.77|"15,355 22,309 15,645"
20611|"31-07-2022"|82296.27|"Lynna Pallent"|"St 318 No 315 42"|20.994|17.97|"19,665 10,325 23,92"
20767|"21-07-2022"|164522.12|"Fairfax Gye"|"Av 430 No 319 17"|27.98|20.49|"27,817 11,728 21,929"
20801|"21-07-2022"|103387.87|"Eberto Becks"|"Av 536 No 319 91"|17.583|23.93|"29,529 13,137 29,111"
20154|"30-08-2022"|43094.91|"Hillel Jorin"|"Av 838 No 319 93"|27.484|21.6|"11,981 28,735 24,086"
20467|"10-08-2022"|64795.94|"Richy Van Saltsberg"|"St 320 No 557 31"|18.891|13.12|"7,699 26,086 5,581"
20027|"30-08-2022"|17909.695|"Paxon Kordova"|"St 320 No 158 84"|11.422|17.8|"23,82 16,29 13,29"
20842|"16-07-2022"|71080.35|"Faydra Soloway"|"Av 051 No 320 32"|11.333|18.0|"12,155 20,203 21,656"
20036|"30-08-2022"|40661.375|"Donnamarie Crosfield"|"Av 841 No 321 95"|25.932|18.84|"15,604 25,241 15,674"
20945|"16-07-2022"|178419.02|"Arlina Leachman"|"St 324 No 278 14"|28.447|23.44|"18,158 26,29 25,877"
20106|"30-08-2022"|10562.048|"Towney Goodlett"|"Av 137 No 324 04"|6.736|12.63|"23,734 9,077 5,067"
20173|"30-08-2022"|32725.729|"Belita Lantiff"|"Av 788 No 327 53"|20.871|13.01|"5,331 14,533 19,163"
20621|"31-07-2022"|27761.37|"Eolande Drummond"|"St 327 No 893 58"|7.082|24.99|"29,778 20,83 24,353"
20604|"31-07-2022"|74840.445|"Jaclyn Rittelmeyer"|"St 328 No 818 19"|19.092|18.4|"14,332 22,289 18,568"
20541|"31-07-2022"|56753.613|"Jannelle Spira"|"Av 417 No 330 71"|14.478|15.06|"18,463 20,93 5,79"
20338|"20-08-2022"|41096.32|"Jaclin Kleyn"|"Av 205 No 331 44"|17.473|13.6|"9,076 25,374 6,338"
20307|"20-08-2022"|49255.375|"Harris Shillitoe"|"Av 298 No 332 42"|20.942|13.21|"5,107 24,734 9,789"
20510|"10-08-2022"|48071.31|"Louisa Cowey"|"St 336 No 493 74"|14.015|17.13|"29,61 16,486 5,297"
20554|"31-07-2022"|70414.78|"Rodd Durbridge"|"Av 002 No 337 32"|17.963|19.91|"19,533 18,775 21,416"
20722|"21-07-2022"|85965.45|"Patty Coull"|"St 338 No 064 71"|14.62|18.19|"14,113 27,983 12,478"
20010|"30-08-2022"|23733.248|"Annmarie Lehenmann"|"St 339 No 507 35"|15.136|18.76|"12,903 18,199 25,176"
20348|"20-08-2022"|22590.863|"Elinor Jager"|"Av 351 No 340 12"|9.605|18.73|"26,243 24,283 5,674"
20001|"30-08-2022"|9210.432|"Janna Cowwell"|"St 342 No 186 61"|5.874|18.7|"28,479 20,792 6,834"
20314|"20-08-2022"|32356.326|"Clemmie Dolman"|"Av 057 No 342 68"|13.757|13.26|"7,093 21,57 11,13"
20497|"10-08-2022"|95820.2|"Felice Brotherheed"|"St 343 No 443 16"|27.936|12.76|"11,496 16,223 10,575"
20204|"20-08-2022"|62101.945|"Alleyn Clemenzo"|"Av 742 No 343 04"|26.404|18.0|"17,559 17,885 18,553"
20187|"20-08-2022"|68365.3|"Romona Saint"|"Av 384 No 346 80"|29.067|10.14|"7,711 16,748 5,97"
20212|"20-08-2022"|42378.156|"Flossie Rhodes"|"Av 026 No 346 81"|18.018|14.46|"10,78 19,946 12,643"
20092|"30-08-2022"|44578.24|"Jeni Fanton"|"Av 104 No 348 45"|28.43|15.09|"26,522 6,95 11,784"
20325|"20-08-2022"|38796.074|"Rabbi Veivers"|"St 350 No 652 99"|16.495|18.77|"8,194 26,162 21,945"
20632|"31-07-2022"|86016.34|"Orran Wilfling"|"Av 735 No 351 66"|21.943|15.95|"5,199 18,067 24,592"
20238|"20-08-2022"|18663.041|"Ellis Lafflin"|"Av 677 No 354 82"|7.935|15.34|"19,499 16,04 10,473"
20825|"21-07-2022"|120733.836|"Siffre Guterson"|"St 358 No 385 05"|20.533|14.89|"8,836 28,028 7,798"
20595|"31-07-2022"|104542.21|"Eadith Lanfare"|"St 363 No 216 82"|26.669|16.55|"12,471 16,424 20,76"
20501|"10-08-2022"|17901.117|"Way Studdeard"|"St 364 No 099 67"|5.219|12.16|"20,827 7,858 7,806"
20228|"20-08-2022"|33586.418|"Lynnet Wallett"|"St 365 No 177 03"|14.28|13.82|"6,724 14,391 20,336"
20930|"16-07-2022"|47046.12|"Stanislaus Fendlen"|"St 365 No 907 87"|7.501|22.27|"25,968 26,856 13,984"
20808|"21-07-2022"|47151.64|"Sigismund Minmagh"|"St 367 No 682 11"|8.019|12.31|"16,954 13,457 6,506"
20086|"30-08-2022"|16660.0|"Dasie Laraway"|"Av 321 No 368 10"|10.625|16.02|"25,432 17,122 5,518"
20399|"10-08-2022"|68442.02|"Lanna McCloughlin"|"Av 467 No 369 85"|19.954|19.94|"7,376 27,678 24,763"
20317|"20-08-2022"|13131.16|"Tomaso Tweddle"|"St 370 No 633 84"|5.583|11.56|"13,408 13,789 7,483"
20906|"16-07-2022"|50928.477|"Carlyn Devinn"|"St 373 No 167 16"|8.12|24.77|"23,645 21,807 28,868"
20755|"21-07-2022"|139449.84|"Tomaso Owain"|"Av 929 No 373 43"|23.716|19.73|"27,619 8,201 23,38"
20205|"20-08-2022"|41444.414|"Hilary Kenson"|"Av 599 No 374 56"|17.621|14.81|"17,478 10,894 16,048"
20751|"21-07-2022"|54642.746|"Jemima Oakenfull"|"St 374 No 514 74"|9.293|15.24|"14,586 25,842 5,291"
20907|"16-07-2022"|105921.195|"Rosaline Flack"|"Av 392 No 374 86"|16.888|17.8|"18,287 15,095 20,017"
20845|"16-07-2022"|88058.6|"Jarid Parlour"|"St 374 No 360 66"|14.04|19.17|"16,491 22,362 18,667"
20396|"10-08-2022"|34413.09|"Deena Bowdery"|"St 374 No 195 16"|10.033|20.22|"29,052 14,38 17,22"
20662|"31-07-2022"|81061.48|"Naoma Wardingly"|"St 378 No 968 75"|20.679|16.28|"7,016 17,488 24,347"
20151|"30-08-2022"|40186.273|"Giffer Beagles"|"Av 502 No 379 41"|25.629|13.78|"16,224 5,763 19,357"
20549|"31-07-2022"|52520.027|"Gunilla Delyth"|"Av 897 No 380 43"|13.398|15.49|"22,591 16,009 7,871"
20730|"21-07-2022"|141331.44|"Pattin De Ruggero"|"Av 873 No 381 62"|24.036|13.08|"13,949 15,756 9,543"
20115|"30-08-2022"|9705.92|"Tammy Skellorne"|"Av 932 No 381 87"|6.19|16.49|"15,172 24,069 10,227"
20708|"21-07-2022"|149933.86|"Sarita Halversen"|"St 386 No 301 27"|25.499|19.01|"22,266 25,098 9,67"
20220|"20-08-2022"|14114.292|"Bondon Weeden"|"St 387 No 594 42"|6.001|15.84|"10,609 21,82 15,084"
20979|"16-07-2022"|132100.44|"Sascha Keyte"|"Av 316 No 388 56"|21.062|22.59|"28,27 27,565 11,92"
20285|"20-08-2022"|21254.934|"Ossie Dowtry"|"Av 692 No 390 42"|9.037|24.53|"16,446 29,358 27,781"
20465|"10-08-2022"|19403.453|"Giorgia Aizlewood"|"St 396 No 810 62"|5.657|12.67|"10,003 8,984 19,009"
20077|"30-08-2022"|22057.057|"Joela Taree"|"St 396 No 448 58"|14.067|17.71|"5,935 20,576 26,626"
20385|"10-08-2022"|69608.22|"Angelique Balls"|"Av 446 No 396 62"|20.294|13.31|"5,577 7,525 26,836"
20417|"10-08-2022"|98324.09|"Danette Chill"|"Av 461 No 397 05"|28.666|17.69|"6,271 25,131 21,674"
20522|"31-07-2022"|77172.84|"Boone Semper"|"Av 809 No 397 34"|19.687|17.9|"24,853 9,81 19,03"
20446|"10-08-2022"|87392.72|"Harman Balaizot"|"Av 824 No 397 66"|25.479|14.87|"15,332 12,861 16,405"
20856|"16-07-2022"|73783.57|"Der Rickeard"|"St 399 No 358 20"|11.764|20.01|"19,404 19,351 21,26"
20535|"31-07-2022"|94448.24|"Tab Stebbings"|"Av 581 No 400 39"|24.094|15.46|"13,632 14,717 18,038"
20256|"20-08-2022"|31733.049|"Erinna Devaney"|"Av 372 No 400 05"|13.492|16.95|"7,836 15,766 27,254"
20070|"30-08-2022"|31325.504|"Linnet Gittis"|"Av 302 No 401 80"|19.978|15.44|"19,738 6,918 19,666"
20778|"21-07-2022"|137468.28|"Shepherd Skough"|"St 401 No 454 94"|23.379|16.53|"6,855 22,431 20,297"
20693|"21-07-2022"|37285.016|"Hasheem Beasley"|"St 402 No 057 65"|6.341|14.57|"9,101 8,581 26,014"
20745|"21-07-2022"|48374.676|"Filippa Dudlestone"|"St 403 No 344 26"|8.227|16.06|"22 20,052 6,139"
20447|"10-08-2022"|77294.83|"Felicity Emerine"|"Av 786 No 404 36"|22.535|18.94|"24,28 12,663 19,874"
20977|"16-07-2022"|62305.848|"Giuseppe Burkart"|"Av 622 No 404 18"|9.934|17.66|"18,014 23,288 11,665"
20149|"30-08-2022"|15850.912|"Joel Ahmad"|"St 405 No 905 04"|10.109|24.03|"28,057 21,525 22,499"
20144|"30-08-2022"|46902.016|"Agnesse Blazhevich"|"Av 076 No 407 61"|29.912|23.31|"26,778 23,096 20,052"
20139|"30-08-2022"|9741.984|"Cati Nayer"|"St 408 No 980 11"|6.213|15.28|"14,946 24,385 6,499"
20120|"30-08-2022"|15479.296|"Lorelei Sanger"|"St 409 No 621 91"|9.872|12.18|"10,716 14,718 11,1"
20538|"31-07-2022"|57862.973|"Teressa Danilishin"|"Av 954 No 409 33"|14.761|16.69|"10,395 23,401 16,272"
20418|"10-08-2022"|80100.555|"Rahal Petrusch"|"St 414 No 371 50"|23.353|14.15|"10,275 25,292 6,869"
20124|"30-08-2022"|41067.49|"Teddy Stanyforth"|"St 417 No 074 99"|26.191|20.11|"21,188 28,107 11,032"
20707|"21-07-2022"|161005.89|"Pernell Kuschke"|"Av 794 No 417 89"|27.382|18.58|"12,117 15,891 27,74"
20170|"30-08-2022"|9436.224|"Ainsley Filippo"|"St 419 No 796 11"|6.018|9.53|"12,833 7,882 7,874"
20355|"20-08-2022"|49697.547|"Lev Frenzl"|"St 419 No 804 79"|21.13|20.66|"16,534 15,816 29,637"
20773|"21-07-2022"|160417.89|"Ambrose Heugh"|"St 419 No 859 65"|27.282|16.63|"12,746 21,218 15,94"
20260|"20-08-2022"|48942.56|"Baxie Kneeland"|"St 421 No 580 57"|20.809|15.58|"14,132 15,904 16,702"
20664|"31-07-2022"|95051.914|"Rudolfo Bonin"|"St 422 No 676 49"|24.248|16.51|"23,127 15,496 10,913"
20136|"30-08-2022"|45454.754|"Ernaline Dillicate"|"Av 636 No 426 55"|28.989|22.24|"23,846 26,15 16,734"
20387|"10-08-2022"|29233.805|"Antoinette Kapelhoff"|"St 427 No 773 95"|8.523|11.62|"10,618 5,249 18,982"
20261|"20-08-2022"|13361.655|"Kaylee Magwood"|"St 427 No 936 94"|5.681|22.87|"29,162 14,366 25,084"
20728|"21-07-2022"|150874.66|"Lanie Walsh"|"Av 297 No 428 56"|25.659|16.45|"19,983 15,618 13,754"
20978|"16-07-2022"|176606.4|"Dawna Raiman"|"Av 188 No 428 78"|28.158|16.92|"11,975 24,41 14,366"
20229|"20-08-2022"|69844.695|"Katuscha Djorvic"|"St 428 No 154 17"|29.696|24.75|"27,706 26,411 20,135"
20029|"30-08-2022"|42444.19|"Cathlene Kluge"|"St 429 No 572 80"|27.069|18.68|"25,483 24,444 6,102"
20654|"31-07-2022"|68329.34|"Brandyn Skirrow"|"Av 640 No 429 72"|17.431|23.07|"24,908 27,509 16,794"
20082|"30-08-2022"|36184.734|"Bambi Fallis"|"St 429 No 753 74"|23.077|17.29|"14,711 19,567 17,581"
20696|"21-07-2022"|51502.832|"Gaston Deme"|"Av 952 No 429 73"|8.759|23.35|"23,194 28,718 18,143"
20876|"16-07-2022"|134571.61|"Rochella Bonaire"|"Av 491 No 430 93"|21.456|22.72|"13,435 26,083 28,63"
20414|"10-08-2022"|19170.215|"Clerc Treleven"|"Av 480 No 430 78"|5.589|15.22|"6,807 21,296 17,557"
20200|"20-08-2022"|24839.367|"Lorie Firbank"|"St 430 No 436 26"|10.561|14.83|"11,204 14,597 18,701"
20799|"21-07-2022"|133299.38|"Halie Lovart"|"Av 850 No 434 89"|22.67|14.89|"9,173 22,887 12,614"
20327|"20-08-2022"|19773.18|"Waverley Drover"|"Av 988 No 437 40"|8.407|23.79|"26,093 18,557 26,731"
20255|"20-08-2022"|61048.254|"Marillin Kinsett"|"St 439 No 613 74"|25.956|20.77|"21,382 14,629 26,309"
20780|"21-07-2022"|153861.7|"Maryjane Alelsandrovich"|"Av 456 No 440 55"|26.167|14.62|"13,322 18,626 11,899"
20612|"31-07-2022"|47541.64|"Jewell Lassell"|"St 443 No 269 78"|12.128|14.93|"9,787 28,116 6,9"
20390|"10-08-2022"|99754.4|"Bennett Heindrich"|"Av 270 No 443 04"|29.083|18.85|"22,511 14,168 19,885"
20916|"16-07-2022"|80758.016|"Vern Connichie"|"St 443 No 776 07"|12.876|24.31|"22,055 26,447 24,437"
20038|"30-08-2022"|24376.129|"Laughton Gorgen"|"Av 216 No 444 30"|15.546|14.16|"17,114 7,195 18,169"
20574|"31-07-2022"|60054.246|"Gary Babidge"|"Av 826 No 446 04"|15.32|13.61|"7,24 25,414 8,187"
20455|"10-08-2022"|76361.87|"Costa Phillimore"|"Av 467 No 446 52"|22.263|15.43|"15,824 19,927 10,547"
20827|"21-07-2022"|159971.02|"Guillermo Brunker"|"St 447 No 005 22"|27.206|12.3|"20,056 10,608 6,239"
20955|"16-07-2022"|103594.3|"Ninetta Chattock"|"St 447 No 898 79"|16.517|10.12|"12,351 5,912 12,1"
20265|"20-08-2022"|12987.688|"Olivero Whistlecraft"|"St 448 No 360 07"|5.522|16.38|"6,627 13,183 29,321"
20473|"10-08-2022"|73617.875|"Odetta Wisham"|"Av 207 No 448 84"|21.463|15.96|"9,007 26,812 12,072"
20771|"21-07-2022"|161582.12|"Ashley Alflat"|"St 449 No 104 01"|27.48|20.29|"16,571 18,436 25,86"
20412|"10-08-2022"|84919.695|"Olenolin Clac"|"Av 489 No 450 33"|24.758|13.64|"6,652 28,502 5,76"
20871|"16-07-2022"|50357.727|"Sondra Paik"|"Av 270 No 451 69"|8.029|20.48|"28,837 19,099 13,5"
20067|"30-08-2022"|34027.168|"Heddi Skewes"|"Av 804 No 451 37"|21.701|12.15|"14,035 11,826 10,589"
20805|"21-07-2022"|115982.805|"Delaney Chittenden"|"Av 220 No 452 00"|19.725|26.79|"29,887 29,683 20,802"
20031|"30-08-2022"|8426.432|"Binny Vivian"|"St 453 No 914 95"|5.374|19.82|"24,727 21,887 12,835"
20877|"16-07-2022"|108210.47|"Neddie Enders"|"St 453 No 937 40"|17.253|21.26|"25,612 29,03 9,147"
20026|"30-08-2022"|42359.52|"Lane Follan"|"St 454 No 373 95"|27.015|17.04|"25,253 19,206 6,668"
20089|"30-08-2022"|38607.297|"Eric Roddell"|"Av 132 No 455 51"|24.622|16.0|"12,339 15,739 19,931"
20675|"31-07-2022"|65836.234|"Verna Giannotti"|"Av 822 No 455 64"|16.795|18.39|"19,181 28,061 7,913"
20717|"21-07-2022"|120904.35|"Petronella Probat"|"Av 714 No 456 08"|20.562|17.86|"18,251 8,658 26,67"
20925|"16-07-2022"|83963.0|"Bevvy Sumpton"|"St 456 No 289 81"|13.387|18.63|"27,938 11,624 16,337"
20748|"21-07-2022"|83942.734|"Gamaliel Verring"|"St 457 No 457 50"|14.276|10.63|"7,989 10,699 13,21"
20671|"31-07-2022"|37921.984|"Brodie Laye"|"St 458 No 918 06"|9.674|24.17|"19,668 23,281 29,571"
20899|"16-07-2022"|36038.797|"Ximenez Moulder"|"St 459 No 345 82"|5.746|15.4|"23,006 11,166 12,038"
20352|"20-08-2022"|24806.44|"Dorotea McAw"|"Av 988 No 460 93"|10.547|18.9|"19,513 14,799 22,379"
20710|"21-07-2022"|42230.09|"Gillan Avo"|"St 460 No 185 61"|7.182|21.06|"20,869 22,799 19,514"
20380|"10-08-2022"|36320.164|"Bron Coal"|"St 461 No 683 32"|10.589|20.43|"29,075 22,025 10,188"
20373|"10-08-2022"|89941.195|"Ali Cooch"|"St 462 No 828 53"|26.222|17.44|"25,317 21,666 5,327"
20590|"31-07-2022"|37216.387|"Kelci Spensly"|"Av 834 No 463 57"|9.494|18.64|"13,067 18,197 24,67"
20627|"31-07-2022"|111453.16|"Marrissa Slocombe"|"St 464 No 066 42"|28.432|19.61|"11,324 26,611 20,908"
20243|"20-08-2022"|60810.703|"Yvonne Cambden"|"St 466 No 935 36"|25.855|17.18|"19,535 5,681 26,309"
