"id"|"paymentDue"|"amount"|"name"|"address"|"consumption"|"last"
23114|"30-11-2022"|46136.832|"Meryl Offell"|"Av 320 No 227 84"|29.424|"8,435 17,61 29,424 7,304 17,152"
23669|"31-10-2022"|26169.854|"Marylinda Grigoli"|"Av 399 No 229 62"|6.676|"17,636 13,374 6,676 21,061 7,188"
23604|"31-10-2022"|82609.87|"Barbra Berthod"|"Av 989 No 230 81"|21.074|"11,662 24,114 21,074 13,591 19,917"
23122|"30-11-2022"|38906.785|"Elmo Scoular"|"St 231 No 847 46"|24.813|"24,29 19,396 24,813 8,811 17,407"
23496|"10-11-2022"|89265.49|"Cornell Gisbye"|"Av 701 No 234 20"|26.025|"20,246 21,905 26,025 13,378 27,751"
23447|"10-11-2022"|90219.02|"Clemmy Reimer"|"Av 186 No 235 23"|26.303|"29,598 5,619 26,303 20,587 10,643"
23542|"31-10-2022"|81751.39|"Karissa Persey"|"Av 369 No 236 96"|20.855|"28,084 26,821 20,855 22,911 24,561"
23024|"30-11-2022"|33225.92|"Sallyann Huxham"|"Av 131 No 236 13"|21.19|"9,19 26,431 21,19 19,891 11,335"
23210|"20-11-2022"|15473.742|"Martguerita Tennison"|"St 237 No 556 14"|6.579|"21,354 28,755 6,579 22,292 27,308"
23995|"16-10-2022"|181253.95|"Jacinda Cliffe"|"St 238 No 553 80"|28.899|"20,336 29,077 28,899 7,543 26,11"
23140|"30-11-2022"|12432.672|"Farlay Jenkins"|"Av 176 No 239 58"|7.929|"23,579 19,146 7,929 20,782 28,238"
23161|"30-11-2022"|20380.863|"Aridatha Fransoni"|"St 239 No 219 21"|12.998|"5,109 16,835 12,998 29,066 20,799"
23964|"16-10-2022"|158938.25|"Lillian Langfield"|"St 239 No 988 32"|25.341|"20,855 28,473 25,341 19,474 15,125"
23705|"21-10-2022"|151186.3|"Auria Foster"|"Av 123 No 241 53"|25.712|"25,685 14,83 25,712 28,025 23,762"
23911|"16-10-2022"|105362.99|"Marcie Thornley"|"Av 282 No 241 10"|16.799|"8,198 17,174 16,799 26,63 26,96"
23291|"20-11-2022"|57964.793|"Casie Blagburn"|"Av 842 No 241 57"|24.645|"18,125 24,245 24,645 26,484 26,571"
23043|"30-11-2022"|31599.904|"Beale Tinto"|"St 242 No 758 55"|20.153|"27,771 16,294 20,153 22,103 7,681"
23314|"20-11-2022"|38824.3|"Angus Wrankling"|"St 242 No 558 57"|16.507|"18,187 22,732 16,507 13,665 7,46"
23934|"16-10-2022"|50200.93|"Billy Karlolczak"|"Av 372 No 243 94"|8.004|"25,45 15,095 8,004 20,314 13,217"
23541|"31-10-2022"|55166.02|"Emily Corrison"|"Av 592 No 243 35"|14.073|"16,405 15,332 14,073 24,387 20,536"
23533|"31-10-2022"|71034.14|"Arlan Paxton"|"St 243 No 949 23"|18.121|"12,29 28,29 18,121 23,544 6,573"
23172|"30-11-2022"|12410.72|"Susanne Peete"|"Av 551 No 245 12"|7.915|"18,507 29,593 7,915 10,556 27,848"
23560|"31-10-2022"|78156.76|"Hildagard McAuliffe"|"St 246 No 452 04"|19.938|"11,095 26,47 19,938 5,302 7,789"
23159|"30-11-2022"|38985.184|"Aloisia Gautrey"|"St 246 No 200 72"|24.863|"22,34 23,91 24,863 9,209 29,648"
23177|"20-11-2022"|24274.889|"Tammy Tippell"|"Av 830 No 248 89"|10.321|"21,53 15,559 10,321 7,845 17,201"
23089|"30-11-2022"|18679.584|"Rockey Ragborne"|"Av 806 No 248 22"|11.913|"18,064 13,442 11,913 8,19 28,294"
23623|"31-10-2022"|73056.85|"Ginnifer Riccardi"|"Av 274 No 249 65"|18.637|"13,003 24,915 18,637 12,019 11,382"
23372|"10-11-2022"|95755.03|"Micheil Shimwall"|"St 249 No 752 63"|27.917|"19,033 11,465 27,917 19,495 24,729"
23570|"31-10-2022"|35816.95|"Georgeta Cudby"|"St 252 No 935 91"|9.137|"19,438 11,906 9,137 7,651 17,356"
23387|"10-11-2022"|95950.54|"Ortensia Willgress"|"St 253 No 199 59"|27.974|"13,583 14,113 27,974 18,037 5,876"
23589|"31-10-2022"|35389.668|"Berte Constance"|"St 253 No 911 84"|9.028|"7,183 11,933 9,028 6,201 18,021"
23853|"16-10-2022"|185249.2|"Kellen Lean"|"Av 784 No 254 49"|29.536|"12,868 5,364 29,536 27,562 10,282"
23880|"16-10-2022"|39068.164|"Kass Kenefick"|"St 254 No 081 28"|6.229|"5,949 21,929 6,229 14,814 15,656"
23072|"30-11-2022"|43610.785|"Ardis Bradock"|"St 255 No 169 30"|27.813|"9,764 26,332 27,813 29,546 25,119"
23326|"20-11-2022"|15887.692|"Philly Renals"|"Av 676 No 256 80"|6.755|"10,715 18,806 6,755 14,689 20,451"
23777|"21-10-2022"|89481.69|"Axel Lenin"|"St 257 No 604 55"|15.218|"22,36 12,209 15,218 7,983 28,161"
23101|"30-11-2022"|17528.672|"Merrie Dufour"|"Av 069 No 258 35"|11.179|"12,353 6,043 11,179 7,081 10,537"
23080|"30-11-2022"|36142.4|"Dukey Prendergast"|"Av 193 No 259 77"|23.05|"15,793 9,075 23,05 9,571 6,808"
23038|"30-11-2022"|41464.19|"Adlai Perview"|"Av 416 No 259 92"|26.444|"25,332 14,389 26,444 17,301 12,545"
23007|"30-11-2022"|9056.768|"Abdel Kendle"|"Av 969 No 260 52"|5.776|"20,57 28,305 5,776 8,634 15,123"
23942|"16-10-2022"|139256.77|"Claudine Hasser"|"Av 604 No 260 25"|22.203|"8,405 19,852 22,203 6,359 20,081"
24000|"16-10-2022"|186139.83|"Kylie Kalf"|"St 263 No 882 02"|29.678|"24,737 27,768 29,678 10,527 28,51"
23648|"31-10-2022"|83683.945|"Jaquelin Rysom"|"Av 937 No 263 30"|21.348|"24,543 20,185 21,348 17,54 17,423"
23605|"31-10-2022"|52139.785|"Matthaeus Krysztofiak"|"Av 975 No 264 28"|13.301|"26,599 22,331 13,301 11,751 16,253"
23206|"20-11-2022"|51007.605|"Rafferty Drewett"|"Av 237 No 264 25"|21.687|"9,961 29,728 21,687 8,263 10,841"
23272|"20-11-2022"|37899.97|"Raffarty Trouncer"|"Av 030 No 264 54"|16.114|"25,252 26,823 16,114 8,731 7,214"
23800|"21-10-2022"|49827.035|"Templeton Aronowicz"|"Av 519 No 266 88"|8.474|"24,121 23,518 8,474 28,498 23,507"
23917|"16-10-2022"|180476.22|"Katee Imeson"|"Av 180 No 267 15"|28.775|"28,56 28,239 28,775 27,086 12,73"
23483|"10-11-2022"|79510.6|"Filippo Riall"|"Av 497 No 267 09"|23.181|"17,871 23,191 23,181 10,313 21,569"
23305|"20-11-2022"|51950.754|"Tadeas De Dei"|"St 268 No 271 55"|22.088|"25,381 19,924 22,088 29,134 11,064"
23720|"21-10-2022"|147981.7|"Lanita Damiata"|"Av 743 No 271 39"|25.167|"26,828 18,862 25,167 22,139 18,41"
23284|"20-11-2022"|62181.91|"Shurlocke Jansema"|"Av 293 No 272 44"|26.438|"16,497 14,054 26,438 16,746 7,208"
23740|"21-10-2022"|66814.33|"Dori Harkins"|"Av 655 No 273 07"|11.363|"16,813 12,934 11,363 6,54 15,174"
23905|"16-10-2022"|147529.52|"Nikolaos Jedrychowski"|"Av 821 No 274 36"|23.522|"6,695 5,519 23,522 6,357 10,232"
23594|"31-10-2022"|85773.305|"Olav Jennery"|"Av 631 No 276 71"|21.881|"12,269 23,697 21,881 17,553 22,477"
23767|"21-10-2022"|152585.73|"Paul MacLeod"|"Av 127 No 276 09"|25.95|"11,652 17,431 25,95 22,251 10,404"
23081|"30-11-2022"|26086.816|"Chev Minogue"|"Av 006 No 276 42"|16.637|"9,499 25,33 16,637 29,424 10,414"
23527|"31-10-2022"|67976.55|"My Pedro"|"Av 539 No 279 46"|17.341|"10,035 5,544 17,341 28,838 28,089"
23675|"31-10-2022"|44511.49|"Siffre Davidow"|"St 281 No 493 51"|11.355|"19,702 27,251 11,355 16,707 15,364"
23002|"30-11-2022"|17801.504|"Cathie Mosten"|"Av 554 No 281 72"|11.353|"13,852 8,09 11,353 19,351 10,787"
23180|"20-11-2022"|18185.586|"Maxine Aleso"|"St 283 No 500 06"|7.732|"17,935 27,766 7,732 28,814 11,246"
23073|"30-11-2022"|34394.08|"Calypso Constant"|"St 283 No 910 85"|21.935|"7,745 22,635 21,935 9,701 22,521"
23970|"16-10-2022"|187105.7|"Eadie Blenkhorn"|"St 284 No 150 30"|29.832|"27,618 11,877 29,832 6,249 20,933"
23476|"10-11-2022"|42946.906|"Maxine Collington"|"St 285 No 456 50"|12.521|"29,431 10,186 12,521 5,186 22,065"
23617|"31-10-2022"|108411.24|"Ulrikaumeko McCrone"|"Av 816 No 285 08"|27.656|"14,586 28,195 27,656 6,208 16,913"
23168|"30-11-2022"|17690.176|"Daphene Molfino"|"Av 463 No 287 39"|11.282|"15,036 14,566 11,282 14,566 25,94"
23588|"31-10-2022"|53974.344|"Rosaline Trundler"|"St 290 No 861 15"|13.769|"27,273 8,817 13,769 12,1 11,057"
23384|"10-11-2022"|30211.352|"Stefanie Pettingill"|"St 291 No 352 71"|8.808|"23,979 18,122 8,808 8,09 14,181"
23032|"30-11-2022"|27374.145|"Nanny Learmouth"|"Av 208 No 295 17"|17.458|"25,26 16,441 17,458 16,262 10,515"
23313|"20-11-2022"|27174.893|"Tiffie Caen"|"St 297 No 702 39"|11.554|"28,396 7,143 11,554 19,932 13,369"
23968|"16-10-2022"|161835.9|"Vin Kynge"|"Av 140 No 298 58"|25.803|"20,484 21,482 25,803 22,728 16,013"
23443|"10-11-2022"|23550.31|"Gardy McNabb"|"St 299 No 203 74"|6.866|"7,993 10,056 6,866 25,265 9,219"
23633|"31-10-2022"|70379.5|"Addi Duddridge"|"St 300 No 579 59"|17.954|"26,297 29,881 17,954 28,74 18,512"
23258|"20-11-2022"|27708.795|"Carmella Romao"|"St 301 No 481 21"|11.781|"20,862 20,87 11,781 15,304 14,325"
23267|"20-11-2022"|12117.452|"Wendye Coram"|"Av 574 No 303 44"|5.152|"26,895 12,745 5,152 12,175 26,167"
23755|"21-10-2022"|114553.97|"Odelle Melluish"|"Av 981 No 304 17"|19.482|"14,519 11,461 19,482 27,469 14,342"
23649|"31-10-2022"|61618.324|"Franni Domone"|"Av 234 No 304 64"|15.719|"5,422 27,24 15,719 22,568 13,727"
23753|"21-10-2022"|40936.492|"Cyndi Boshere"|"Av 061 No 304 30"|6.962|"10,349 24,883 6,962 12,862 26,784"
23369|"10-11-2022"|81987.055|"Dalt Dybald"|"Av 121 No 305 81"|23.903|"19,572 11,9 23,903 20,464 23,693"
23246|"20-11-2022"|43878.727|"Quintana Flannery"|"Av 493 No 306 84"|18.656|"21,143 18,326 18,656 28,52 19,056"
23666|"31-10-2022"|98407.43|"Gladys Godball"|"St 307 No 338 64"|25.104|"24,86 28,946 25,104 25,763 27,47"
23780|"21-10-2022"|90998.73|"Elianora Josupeit"|"Av 454 No 307 96"|15.476|"15,244 29,382 15,476 19,705 7,905"
23405|"10-11-2022"|93312.875|"Jacquette Llewelly"|"Av 957 No 310 28"|27.205|"20,966 6,066 27,205 13,469 19,207"
23174|"20-11-2022"|60947.117|"Shannah Goodricke"|"St 310 No 684 38"|25.913|"29,083 21,477 25,913 14,788 16,441"
23276|"20-11-2022"|21755.908|"Valdemar Kemery"|"Av 037 No 310 78"|9.25|"8,785 18,723 9,25 18,473 13,807"
23143|"30-11-2022"|22212.287|"Karel Beert"|"Av 509 No 311 78"|14.166|"28,089 9,518 14,166 19,036 6,332"
23364|"10-11-2022"|34083.812|"Fania Burton"|"Av 726 No 311 67"|9.937|"26,292 7,732 9,937 13,359 13,116"
23643|"31-10-2022"|51669.387|"Simeon Swedeland"|"Av 225 No 312 35"|13.181|"29,142 17,299 13,181 12,691 17,599"
23702|"21-10-2022"|108138.9|"Chrisse Ondrich"|"Av 480 No 313 07"|18.391|"16,32 6,611 18,391 25,595 12,94"
23407|"10-11-2022"|44620.74|"Glenn Biermatowicz"|"St 314 No 646 35"|13.009|"14,137 7,83 13,009 18,057 27,779"
23665|"31-10-2022"|47972.836|"Osmund Manz"|"St 315 No 224 25"|12.238|"9,462 13,649 12,238 13,821 19,39"
23686|"21-10-2022"|144306.72|"Carola Edgeson"|"St 315 No 441 33"|24.542|"9,51 14,408 24,542 16,492 16,67"
23818|"21-10-2022"|35032.98|"Cammie Shakesbye"|"St 315 No 550 93"|5.958|"11,07 18,445 5,958 25,038 22,031"
23684|"21-10-2022"|73111.8|"Tasha Torrejon"|"St 316 No 823 42"|12.434|"16,691 19,82 12,434 19,119 6,056"
23119|"30-11-2022"|9111.648|"Clementine Emmer"|"Av 179 No 316 90"|5.811|"25,167 21,034 5,811 23,663 29,752"
23773|"21-10-2022"|54019.47|"Rebekkah Belhomme"|"Av 629 No 317 25"|9.187|"22,28 18,896 9,187 27,56 10,946"
23674|"31-10-2022"|29717.443|"Sax Blagdon"|"St 317 No 697 92"|7.581|"5,604 18,565 7,581 7,35 29,287"
23971|"16-10-2022"|98438.73|"Rhonda Kubista"|"Av 874 No 318 50"|15.695|"21,342 21,831 15,695 24,134 6,788"
23887|"16-10-2022"|178958.4|"Darill Wedderburn"|"Av 764 No 318 80"|28.533|"27,639 13,873 28,533 21,223 10,179"
23721|"21-10-2022"|125478.984|"Hanna Sabater"|"Av 643 No 318 42"|21.34|"17,036 29,636 21,34 5,644 28,134"
23750|"21-10-2022"|91992.445|"Cheslie Payne"|"St 318 No 619 61"|15.645|"15,355 22,309 15,645 9,342 17,753"
23600|"31-10-2022"|93766.164|"Lynna Pallent"|"St 318 No 315 42"|23.92|"19,665 10,325 23,92 16,945 20,843"
23739|"21-10-2022"|128942.3|"Fairfax Gye"|"Av 430 No 319 17"|21.929|"27,817 11,728 21,929 8,593 23,335"
23805|"21-10-2022"|171172.39|"Eberto Becks"|"Av 536 No 319 91"|29.111|"29,529 13,137 29,111 24,148 21,658"
23153|"30-11-2022"|37766.848|"Hillel Jorin"|"Av 838 No 319 93"|24.086|"11,981 28,735 24,086 8,688 25,098"
23473|"10-11-2022"|19142.773|"Richy Van Saltsberg"|"St 320 No 557 31"|5.581|"7,699 26,086 5,581 15,984 18,953"
23135|"30-11-2022"|20838.72|"Paxon Kordova"|"St 320 No 158 84"|13.29|"23,82 16,29 13,29 16,319 18,647"
23845|"16-10-2022"|135826.0|"Faydra Soloway"|"Av 051 No 320 32"|21.656|"12,155 20,203 21,656 13,772 20,954"
23090|"30-11-2022"|24576.832|"Donnamarie Crosfield"|"Av 841 No 321 95"|15.674|"15,604 25,241 15,674 23,876 5,949"
23874|"16-10-2022"|162300.03|"Arlina Leachman"|"St 324 No 278 14"|25.877|"18,158 26,29 25,877 26,779 27,163"
23001|"30-11-2022"|7945.056|"Towney Goodlett"|"Av 137 No 324 04"|5.067|"23,734 9,077 5,067 24,415 16,701"
23023|"30-11-2022"|30047.584|"Belita Lantiff"|"Av 788 No 327 53"|19.163|"5,331 14,533 19,163 26,611 14,868"
23656|"31-10-2022"|95463.516|"Eolande Drummond"|"St 327 No 893 58"|24.353|"29,778 20,83 24,353 12,796 24,688"
23672|"31-10-2022"|72786.375|"Jaclyn Rittelmeyer"|"St 328 No 818 19"|18.568|"14,332 22,289 18,568 5,883 23,295"
23535|"31-10-2022"|22696.742|"Jannelle Spira"|"Av 417 No 330 71"|5.79|"18,463 20,93 5,79 28,384 7,602"
23181|"20-11-2022"|14906.913|"Jaclin Kleyn"|"Av 205 No 331 44"|6.338|"9,076 25,374 6,338 23,335 16,628"
23288|"20-11-2022"|23023.63|"Harris Shillitoe"|"Av 298 No 332 42"|9.789|"5,107 24,734 9,789 9,614 21,134"
23519|"10-11-2022"|18168.656|"Louisa Cowey"|"St 336 No 493 74"|5.297|"29,61 16,486 5,297 24,36 12,416"
23652|"31-10-2022"|83950.51|"Rodd Durbridge"|"Av 002 No 337 32"|21.416|"19,533 18,775 21,416 17,948 18,998"
23803|"21-10-2022"|73370.516|"Patty Coull"|"St 338 No 064 71"|12.478|"14,113 27,983 12,478 27,862 13,875"
23033|"30-11-2022"|39475.97|"Annmarie Lehenmann"|"St 339 No 507 35"|25.176|"12,903 18,199 25,176 20,597 27,502"
23202|"20-11-2022"|13345.191|"Elinor Jager"|"Av 351 No 340 12"|5.674|"26,243 24,283 5,674 28,748 7,034"
23041|"30-11-2022"|10715.712|"Janna Cowwell"|"St 342 No 186 61"|6.834|"28,479 20,792 6,834 25,748 17,186"
23332|"20-11-2022"|26177.648|"Clemmie Dolman"|"Av 057 No 342 68"|11.13|"7,093 21,57 11,13 21,104 14,906"
23363|"10-11-2022"|36272.145|"Felice Brotherheed"|"St 343 No 443 16"|10.575|"11,496 16,223 10,575 28,775 22,139"
23308|"20-11-2022"|43636.47|"Alleyn Clemenzo"|"Av 742 No 343 04"|18.553|"17,559 17,885 18,553 27,5 10,238"
23306|"20-11-2022"|14041.38|"Romona Saint"|"Av 384 No 346 80"|5.97|"7,711 16,748 5,97 13,833 28,055"
23340|"20-11-2022"|29736.209|"Flossie Rhodes"|"Av 026 No 346 81"|12.643|"10,78 19,946 12,643 24,671 15,939"
23121|"30-11-2022"|18477.312|"Jeni Fanton"|"Av 104 No 348 45"|11.784|"26,522 6,95 11,784 22,543 10,735"
23336|"20-11-2022"|51614.42|"Rabbi Veivers"|"St 350 No 652 99"|21.945|"8,194 26,162 21,945 5,57 5,035"
23636|"31-10-2022"|96400.39|"Orran Wilfling"|"Av 735 No 351 66"|24.592|"5,199 18,067 24,592 17,977 17,627"
23232|"20-11-2022"|24632.39|"Ellis Lafflin"|"Av 677 No 354 82"|10.473|"19,499 16,04 10,473 11,731 20,538"
23817|"21-10-2022"|45852.16|"Siffre Guterson"|"St 358 No 385 05"|7.798|"8,836 28,028 7,798 24,697 11,954"
23586|"31-10-2022"|81378.99|"Eadith Lanfare"|"St 363 No 216 82"|20.76|"12,471 16,424 20,76 9,416 28,852"
23375|"10-11-2022"|26774.502|"Way Studdeard"|"St 364 No 099 67"|7.806|"20,827 7,858 7,806 28,288 23,15"
23227|"20-11-2022"|47830.07|"Lynnet Wallett"|"St 365 No 177 03"|20.336|"6,724 14,391 20,336 15,311 7,732"
23895|"16-10-2022"|87707.37|"Stanislaus Fendlen"|"St 365 No 907 87"|13.984|"25,968 26,856 13,984 10,199 11,773"
23809|"21-10-2022"|38255.215|"Sigismund Minmagh"|"St 367 No 682 11"|6.506|"16,954 13,457 6,506 23,795 18,138"
23125|"30-11-2022"|8652.224|"Dasie Laraway"|"Av 321 No 368 10"|5.518|"25,432 17,122 5,518 14,684 17,819"
23411|"10-11-2022"|84936.84|"Lanna McCloughlin"|"Av 467 No 369 85"|24.763|"7,376 27,678 24,763 13,789 6,228"
23349|"20-11-2022"|17599.941|"Tomaso Tweddle"|"St 370 No 633 84"|7.483|"13,408 13,789 7,483 11,482 27,82"
23908|"16-10-2022"|181059.52|"Carlyn Devinn"|"St 373 No 167 16"|28.868|"23,645 21,807 28,868 17,468 24,369"
23779|"21-10-2022"|137474.17|"Tomaso Owain"|"Av 929 No 373 43"|23.38|"27,619 8,201 23,38 27,926 18,335"
23266|"20-11-2022"|37744.734|"Hilary Kenson"|"Av 599 No 374 56"|16.048|"17,478 10,894 16,048 6,898 24,338"
23819|"21-10-2022"|31111.027|"Jemima Oakenfull"|"St 374 No 514 74"|5.291|"14,586 25,842 5,291 9,732 19,337"
23848|"16-10-2022"|125546.23|"Rosaline Flack"|"Av 392 No 374 86"|20.017|"18,287 15,095 20,017 28,309 9,67"
23999|"16-10-2022"|117079.05|"Jarid Parlour"|"St 374 No 360 66"|18.667|"16,491 22,362 18,667 25,349 26,8"
23429|"10-11-2022"|59064.43|"Deena Bowdery"|"St 374 No 195 16"|17.22|"29,052 14,38 17,22 26,562 29,938"
23638|"31-10-2022"|95440.0|"Naoma Wardingly"|"St 378 No 968 75"|24.347|"7,016 17,488 24,347 17,914 24,125"
23145|"30-11-2022"|30351.775|"Giffer Beagles"|"Av 502 No 379 41"|19.357|"16,224 5,763 19,357 9,487 24,804"
23601|"31-10-2022"|30854.242|"Gunilla Delyth"|"Av 897 No 380 43"|7.871|"22,591 16,009 7,871 26,145 21,874"
23826|"21-10-2022"|56112.746|"Pattin De Ruggero"|"Av 873 No 381 62"|9.543|"13,949 15,756 9,543 10,034 15,874"
23163|"30-11-2022"|16035.936|"Tammy Skellorne"|"Av 932 No 381 87"|10.227|"15,172 24,069 10,227 5,99 7,025"
23746|"21-10-2022"|56859.504|"Sarita Halversen"|"St 386 No 301 27"|9.67|"22,266 25,098 9,67 21,028 27,929"
23338|"20-11-2022"|35477.418|"Bondon Weeden"|"St 387 No 594 42"|15.084|"10,609 21,82 15,084 25,595 21,464"
23890|"16-10-2022"|74762.0|"Sascha Keyte"|"Av 316 No 388 56"|11.92|"28,27 27,565 11,92 18,354 7,284"
23270|"20-11-2022"|65340.633|"Ossie Dowtry"|"Av 692 No 390 42"|27.781|"16,446 29,358 27,781 19,32 17,112"
23444|"10-11-2022"|65200.68|"Giorgia Aizlewood"|"St 396 No 810 62"|19.009|"10,003 8,984 19,009 12,08 23,037"
23083|"30-11-2022"|41749.566|"Joela Taree"|"St 396 No 448 58"|26.626|"5,935 20,576 26,626 27,511 29,355"
23508|"10-11-2022"|92047.21|"Angelique Balls"|"Av 446 No 396 62"|26.836|"5,577 7,525 26,836 8,899 27,863"
23490|"10-11-2022"|74341.6|"Danette Chill"|"Av 461 No 397 05"|21.674|"6,271 25,131 21,674 17,278 28,44"
23554|"31-10-2022"|74597.41|"Boone Semper"|"Av 809 No 397 34"|19.03|"24,853 9,81 19,03 25,422 18,516"
23477|"10-11-2022"|56268.984|"Harman Balaizot"|"Av 824 No 397 66"|16.405|"15,332 12,861 16,405 17,161 19,042"
23859|"16-10-2022"|133342.3|"Der Rickeard"|"St 399 No 358 20"|21.26|"19,404 19,351 21,26 12,464 12,36"
23610|"31-10-2022"|70708.78|"Tab Stebbings"|"Av 581 No 400 39"|18.038|"13,632 14,717 18,038 27,18 6,324"
23217|"20-11-2022"|64101.137|"Erinna Devaney"|"Av 372 No 400 05"|27.254|"7,836 15,766 27,254 14,927 26,439"
23091|"30-11-2022"|30836.287|"Linnet Gittis"|"Av 302 No 401 80"|19.666|"19,738 6,918 19,666 6,479 20,337"
23756|"21-10-2022"|119346.16|"Shepherd Skough"|"St 401 No 454 94"|20.297|"6,855 22,431 20,297 28,046 5,651"
23764|"21-10-2022"|152962.06|"Hasheem Beasley"|"St 402 No 057 65"|26.014|"9,101 8,581 26,014 16,353 5,749"
23678|"21-10-2022"|36097.258|"Filippa Dudlestone"|"St 403 No 344 26"|6.139|"22 20,052 6,139 9,817 17,153"
23391|"10-11-2022"|68167.625|"Felicity Emerine"|"Av 786 No 404 36"|19.874|"24,28 12,663 19,874 13,618 21,716"
23956|"16-10-2022"|73162.65|"Giuseppe Burkart"|"Av 622 No 404 18"|11.665|"18,014 23,288 11,665 5,562 14,031"
23106|"30-11-2022"|35278.434|"Joel Ahmad"|"St 405 No 905 04"|22.499|"28,057 21,525 22,499 21,06 26,272"
23109|"30-11-2022"|31441.535|"Agnesse Blazhevich"|"Av 076 No 407 61"|20.052|"26,778 23,096 20,052 27,12 22,566"
23018|"30-11-2022"|10190.432|"Cati Nayer"|"St 408 No 980 11"|6.499|"14,946 24,385 6,499 13,605 17,621"
23014|"30-11-2022"|17404.8|"Lorelei Sanger"|"St 409 No 621 91"|11.1|"10,716 14,718 11,1 20,172 6,032"
23562|"31-10-2022"|63786.08|"Teressa Danilishin"|"Av 954 No 409 33"|16.272|"10,395 23,401 16,272 7,463 25,26"
23475|"10-11-2022"|23560.602|"Rahal Petrusch"|"St 414 No 371 50"|6.869|"10,275 25,292 6,869 16,784 29,001"
23050|"30-11-2022"|17298.176|"Teddy Stanyforth"|"St 417 No 074 99"|11.032|"21,188 28,107 11,032 24,904 8,465"
23796|"21-10-2022"|163110.92|"Pernell Kuschke"|"Av 794 No 417 89"|27.74|"12,117 15,891 27,74 13,442 21,075"
23169|"30-11-2022"|12346.432|"Ainsley Filippo"|"St 419 No 796 11"|7.874|"12,833 7,882 7,874 18,802 5,299"
23324|"20-11-2022"|69705.93|"Lev Frenzl"|"St 419 No 804 79"|29.637|"16,534 15,816 29,637 26,791 9,06"
23744|"21-10-2022"|93727.04|"Ambrose Heugh"|"St 419 No 859 65"|15.94|"12,746 21,218 15,94 25,373 14,156"
23319|"20-11-2022"|39282.938|"Baxie Kneeland"|"St 421 No 580 57"|16.702|"14,132 15,904 16,702 26,112 22,792"
23593|"31-10-2022"|42778.85|"Rudolfo Bonin"|"St 422 No 676 49"|10.913|"23,127 15,496 10,913 16,598 14,46"
23148|"30-11-2022"|26238.912|"Ernaline Dillicate"|"Av 636 No 426 55"|16.734|"23,846 26,15 16,734 27,556 7,606"
23388|"10-11-2022"|65108.07|"Antoinette Kapelhoff"|"St 427 No 773 95"|18.982|"10,618 5,249 18,982 6,946 27,277"
23328|"20-11-2022"|58997.316|"Kaylee Magwood"|"St 427 No 936 94"|25.084|"29,162 14,366 25,084 18,416 25,562"
23725|"21-10-2022"|80873.38|"Lanie Walsh"|"Av 297 No 428 56"|13.754|"19,983 15,618 13,754 6,975 26,369"
23876|"16-10-2022"|90103.266|"Dawna Raiman"|"Av 188 No 428 78"|14.366|"11,975 24,41 14,366 13,804 14,724"
23241|"20-11-2022"|47357.32|"Katuscha Djorvic"|"St 428 No 154 17"|20.135|"27,706 26,411 20,135 17,647 27,271"
23096|"30-11-2022"|9567.936|"Cathlene Kluge"|"St 429 No 572 80"|6.102|"25,483 24,444 6,102 19,441 7,228"
23571|"31-10-2022"|65832.31|"Brandyn Skirrow"|"Av 640 No 429 72"|16.794|"24,908 27,509 16,794 20,921 25,046"
23130|"30-11-2022"|27567.008|"Bambi Fallis"|"St 429 No 753 74"|17.581|"14,711 19,567 17,581 19,167 5,908"
23795|"21-10-2022"|106680.66|"Gaston Deme"|"Av 952 No 429 73"|18.143|"23,194 28,718 18,143 25,319 8,329"
23915|"16-10-2022"|179566.78|"Rochella Bonaire"|"Av 491 No 430 93"|28.63|"13,435 26,083 28,63 24,955 10,58"
23367|"10-11-2022"|60220.336|"Clerc Treleven"|"Av 480 No 430 78"|17.557|"6,807 21,296 17,557 24,106 15,949"
23281|"20-11-2022"|43984.566|"Lorie Firbank"|"St 430 No 436 26"|18.701|"11,204 14,597 18,701 8,912 17,099"
23697|"21-10-2022"|74170.195|"Halie Lovart"|"Av 850 No 434 89"|12.614|"9,173 22,887 12,614 27,531 26,318"
23294|"20-11-2022"|62871.043|"Waverley Drover"|"Av 988 No 437 40"|26.731|"26,093 18,557 26,731 18,645 12,269"
23279|"20-11-2022"|61878.504|"Marillin Kinsett"|"St 439 No 613 74"|26.309|"21,382 14,629 26,309 28,434 20,188"
23701|"21-10-2022"|69966.0|"Maryjane Alelsandrovich"|"Av 456 No 440 55"|11.899|"13,322 18,626 11,899 8,832 7,541"
23607|"31-10-2022"|27047.932|"Jewell Lassell"|"St 443 No 269 78"|6.9|"9,787 28,116 6,9 14,22 19,129"
23513|"10-11-2022"|68205.35|"Bennett Heindrich"|"Av 270 No 443 04"|19.885|"22,511 14,168 19,885 19,514 24,552"
23872|"16-10-2022"|153268.38|"Vern Connichie"|"St 443 No 776 07"|24.437|"22,055 26,447 24,437 18,311 13,469"
23076|"30-11-2022"|28488.992|"Laughton Gorgen"|"Av 216 No 444 30"|18.169|"17,114 7,195 18,169 8,156 22,64"
23584|"31-10-2022"|32092.959|"Gary Babidge"|"Av 826 No 446 04"|8.187|"7,24 25,414 8,187 14,172 27,283"
23362|"10-11-2022"|36176.105|"Costa Phillimore"|"Av 467 No 446 52"|10.547|"15,824 19,927 10,547 13,303 12,874"
